id,link,
65,http://www.baidu.com/link?url=K7SkT388RuRCXPbc2q1Oj1nUmm8_lQBhXSfjYmkSl-U9iAkCLRGpU20AuSDrCxaYfVkmTutut3yBVvO4I_7_qa, 
66,http://www.baidu.com/link?url=rF2s1XzY34zivtv5s8GmD2fU3Z71zocTi4CUgqJrgPUM1PwFPiZEJESvtERHCCd4, 
67,http://www.baidu.com/link?url=FH_RrFs9l5d5KJIbqQAPRwQG4he7IaAkJ8q_3k-Bb8BCa7EiYC2nxOrNTUkDagfLeLFZMAMuWs-yt4GkvS-JN6Pdds_Dtvef3P3-sAlGicG, 
68,http://www.baidu.com/link?url=6E1vnQpkjMkMKnnpqv8EZ8fKTzWkM66xkFY4xHVHajtS4D1nPZ8nA7rcids4oEil, 
69,http://www.baidu.com/baidu.php?url=K600000F3Z4zzZ2Y9Ha43hRi1T18lCePrurszriKDr1icWgWiSJqDrJSAUbG13F-d8YxxeGF4lXmVjhmFjsiu_BFaoX_hs_2bcWAgUppoG_UlO9hBC7t3Kk4HQty08NYpSOB0j2G3s6-dJN6B-6VWcvRCfULKkVALhH7O8X5zkKl9vqCnMmbiu2hFESkBq8nJAEYxixkhncDTdt-kf.7Y_i5CXNZw6eygC6kdm3PEPi_nYQ7XOWgmC.U1Yk0ZDqmyG9XaRznA9Guv9WpA7zIZn0TA-W5H00Ijd9ph73FHcspA-MpAPCmgFYTsKGUHYznWT0u1dsTLwz0ZNG5yF9pywd0ZKGujYzPsKWpyfqnWfY0AdY5HDsnHIxnW0vn-tknjD4g1nvnjD0pvbqn0KzIjY3njR0uy-b5HDYPWuxnWDknH7xnW6znjNxnW6kn17xnW6zPWuxnW6kn1-xnWckPH60mhbqPj0zg1csP7tkPHR0UynqrjDznjn3rjfLg1R4nWTsrHbYP7tknj0kg100TgKGujYs0Z7Wpyfqn0KzuLw9u1Ys0A7B5HKxn0K-ThTqn0KsTjYs0A4vTjYsQW0snj0snj0s0AdYTjYs0AwbUL0qn0KzpWYs0Aw-IWdsmsKhIjYs0ZKC5H00ULnqn0KBI1Ykn0K8IjYs0ZPl5fKYIgnqnHR4nW04nWfYnWnsPH6vPWDLP1f0ThNkIjYkPHfvrjfzrjb4njnv0ZPGujdhrHf3mWc3mW0snjnzmHFB0AP1UHdarH61Pj0zPbmdnYwAnRfL0A7W5HD0TA3qPfKkUgfqn0KkUgnqn0KlIjYs0AdWgvuzUvYqn7tsg1Kxn0Kbmy4dmhNxTAk9Uh-bT1Ysg1Kxn7ts0ZK9I7qhUA7M5H00uAPGujYs0ANYpyfqQHD0mgPsmvnqn0KdTA-8mvnqn0KkUymqnHm0uhPdIjYs0AulpjYs0Au9IjYs0ZGsUZN15H00mywhUA7M5HD0UAuW5H00mLFW5HmzPHnz&word=ajax+highcharts&ck=0.0.0.0.0.0.0.0&shh=www.baidu.com, 
70,http://www.baidu.com/baidu.php?url=K600000F3Z4zzZ2Y9Ha43hRi1T18lCePrurszriKDr1icWgWiSJqDrJSAUbG13F-d8YxxeGF4lXmVjhmFjsiu_BFaoX_hs_2bcWAgUppoG_UlO9hBC7t3Kk4HQty08NYpSOB0j2G3s6-dJN6B-6VWcvRCfULKkVALhH7O8X5zkKl9vqCnMmbiu2hFESkBq8nJAEYxixkhncDTdt-kf.7Y_i5CXNZw6eygC6kdm3PEPi_nYQ7XOWgmC.U1Yk0ZDqmyG9XaRznA9Guv9WpA7zIZn0TA-W5H00Ijd9ph73FHcspA-MpAPCmgFYTsKGUHYznWT0u1dsTLwz0ZNG5yF9pywd0ZKGujYzPsKWpyfqnWfY0AdY5HDsnHIxnW0vn-tknjD4g1nvnjD0pvbqn0KzIjY3njR0uy-b5HDYPWuxnWDknH7xnW6znjNxnW6kn17xnW6zPWuxnW6kn1-xnWckPH60mhbqPj0zg1csP7tkPHR0UynqrjDznjn3rjfLg1R4nWTsrHbYP7tknj0kg100TgKGujYs0Z7Wpyfqn0KzuLw9u1Ys0A7B5HKxn0K-ThTqn0KsTjYs0A4vTjYsQW0snj0snj0s0AdYTjYs0AwbUL0qn0KzpWYs0Aw-IWdsmsKhIjYs0ZKC5H00ULnqn0KBI1Ykn0K8IjYs0ZPl5fKYIgnqnHR4nW04nWfYnWnsPH6vPWDLP1f0ThNkIjYkPHfvrjfzrjb4njnv0ZPGujdhrHf3mWc3mW0snjnzmHFB0AP1UHdarH61Pj0zPbmdnYwAnRfL0A7W5HD0TA3qPfKkUgfqn0KkUgnqn0KlIjYs0AdWgvuzUvYqn7tsg1Kxn0Kbmy4dmhNxTAk9Uh-bT1Ysg1Kxn7ts0ZK9I7qhUA7M5H00uAPGujYs0ANYpyfqQHD0mgPsmvnqn0KdTA-8mvnqn0KkUymqnHm0uhPdIjYs0AulpjYs0Au9IjYs0ZGsUZN15H00mywhUA7M5HD0UAuW5H00mLFW5HmzPHnz&word=ajax+highcharts&ck=0.0.0.0.0.0.0.0&shh=www.baidu.com, 
71,http://www.baidu.com/baidu.php?url=K600000F3Z4zzZ2Y9RuLgIUpl7X8t7RAEa_njZxyulLJMi04xbQdYnM2J9_yBd5nrDY96NW6ZZc_I7ttfEAHelmen8QrOuhBhdhp7onLX2l_lwWePXUn1bk48HXFWBVJKwn50LfYZmHdtrU32SVhY_hC4V8NS2JpLPs9IqIcbvI3yaTMUUTe2BQsvO_ULmcXGTh_i_659nPZB365P0.DD_i5CXN1lQOmOb6kdmtqS8Ki_nYQZZFgbR.U1Yz0ZDqmyG9XaRznA9Guv9WpA7zIZn0TA-W5HD0Ijd9ph730A-V5HczPsKM5gK1IZc0Iybqmh7GuZR0TA-b5HcL0APGujYzPjf0UgfqnH0kPdtznjmzg1DsnH-xn1msnfKopHYs0ZFY5H6sPfK-pyfqnHfvP-tznHDknNtzrjcsPNtzrjD1nNtzrjcvP-tzrjD1rNtznWDdr0KBpHYYnjFxnW0Yg1DdPfKVm1Y3nHckPWm1rjFxnHRsP1T1P1bvn7tknj0kg100TgKGujYs0Z7Wpyfqn0KzuLw9u1Ys0A7B5HKxn0K-ThTqn0KsTjYs0A4vTjYsQW0snj0snj0s0AdYTjYs0AwbUL0qn0KzpWYs0Aw-IWdsmsKhIjYs0ZKC5H00ULnqn0KBI1Ykn0K8IjYs0ZPl5fKYIgnqnHDvrjnsnjc3rjckPHnYrjDLnsKzug7Y5HDdPjm3Pjc3rHbsn1m0Tv-b5ym4Pj9BnW9Bnj0sn1F9nhc0mLPV5Rc4rjnYnjcvwWR1wDmkwjT0mynqnfKsUWYd0Z7VIjYs0Z7VT1Ys0ZGY5H00UyPxuMFEUHYsg1Kxn7ts0Aw9UMNBuNqsUA78pyw15HKxn7tsg100TA7Ygvu_myTqn0Kbmv-b5H00ugwGujYVnfK9TLKWm1Ys0ZNspy4Wm1Ys0Z7VuWYkP6KhmLNY5H00uMGC5H00uh7Y5H00XMK_Ignqn0K9uAu_myTqnfK_uhnqn0KWThnqPHTYrHm&word=ajax+highcharts&ck=0.0.0.0.0.0.0.0&shh=www.baidu.com, 
72,http://www.baidu.com/baidu.php?url=K600000F3Z4zzZ2Y9RuLgIUpl7X8t7RAEa_njZxyulLJMi04xbQdYnM2J9_yBd5nrDY96NW6ZZc_I7ttfEAHelmen8QrOuhBhdhp7onLX2l_lwWePXUn1bk48HXFWBVJKwn50LfYZmHdtrU32SVhY_hC4V8NS2JpLPs9IqIcbvI3yaTMUUTe2BQsvO_ULmcXGTh_i_659nPZB365P0.DD_i5CXN1lQOmOb6kdmtqS8Ki_nYQZZFgbR.U1Yz0ZDqmyG9XaRznA9Guv9WpA7zIZn0TA-W5HD0Ijd9ph730A-V5HczPsKM5gK1IZc0Iybqmh7GuZR0TA-b5HcL0APGujYzPjf0UgfqnH0kPdtznjmzg1DsnH-xn1msnfKopHYs0ZFY5H6sPfK-pyfqnHfvP-tznHDknNtzrjcsPNtzrjD1nNtzrjcvP-tzrjD1rNtznWDdr0KBpHYYnjFxnW0Yg1DdPfKVm1Y3nHckPWm1rjFxnHRsP1T1P1bvn7tknj0kg100TgKGujYs0Z7Wpyfqn0KzuLw9u1Ys0A7B5HKxn0K-ThTqn0KsTjYs0A4vTjYsQW0snj0snj0s0AdYTjYs0AwbUL0qn0KzpWYs0Aw-IWdsmsKhIjYs0ZKC5H00ULnqn0KBI1Ykn0K8IjYs0ZPl5fKYIgnqnHDvrjnsnjc3rjckPHnYrjDLnsKzug7Y5HDdPjm3Pjc3rHbsn1m0Tv-b5ym4Pj9BnW9Bnj0sn1F9nhc0mLPV5Rc4rjnYnjcvwWR1wDmkwjT0mynqnfKsUWYd0Z7VIjYs0Z7VT1Ys0ZGY5H00UyPxuMFEUHYsg1Kxn7ts0Aw9UMNBuNqsUA78pyw15HKxn7tsg100TA7Ygvu_myTqn0Kbmv-b5H00ugwGujYVnfK9TLKWm1Ys0ZNspy4Wm1Ys0Z7VuWYkP6KhmLNY5H00uMGC5H00uh7Y5H00XMK_Ignqn0K9uAu_myTqnfK_uhnqn0KWThnqPHTYrHm&word=ajax+highcharts&ck=0.0.0.0.0.0.0.0&shh=www.baidu.com, 
73,http://www.baidu.com/link?url=Ughq64BCTKM84_A93Rrme0D3ZncHfPbuMNBpqe-NvjrgUEpjJom8BHUpjw96MY-2QMkWoPorfxAtcdUZkvJIn_, 
74,http://www.baidu.com/link?url=bEeCWPmgjXLMmcIp-upDvnL4dz3ZG_BMJbnRBZBnVuYoTS6X4xD0nBU8gJ1OVIDZx2NIVmz4lByW8y0Dqz5uMq, 
75,http://www.baidu.com/link?url=_B5DBfr7jjunAAQ-9OrobhueJmqXxKW035ZEE88Aj-r4Bz1YmcB-l17X566HJ8noWhoUjB4RoEDDzhSvsnwOFqsOmEn7ua3tqLLK7Ts7lia, 
76,http://www.baidu.com/link?url=WNDUsjLbRrsCDgMCQ05CjpskPGUFreTtmUBBYcgW83wIdN417yVJC14PsWIkBMFHrwz97S2-KeuP6zPQ8QMEs2RrG3zWsqTebUMV7z9wP91thTfwFGWJ4ejmaOIa35dm, 
77,http://www.baidu.com/link?url=f7Eg2WEE3ovdll_k6nmysdG9tY5xG2d1wAufEN3-4Lv93Jis7rmJRy5pEudKvhJezR4TzpsJtLcDv6IHagFMOK, 
78,http://www.baidu.com/link?url=emnuh8Qv9qnnMZsKQA2OzR6kyukrKj5JTgQtjSKrpn3z8oJTzSedGnzC8mr6-vQCzwDg5nqCcUZtU48iEAVUAK, 
79,http://www.baidu.com/link?url=d3JjQZWF0YorCzi1yTnDrW449K617u7_T7ZyaCXQ8OaJnRG1Y22_Vz5oTdViOXqMzXN_PcssC63JERXpVeC4fa, 
80,http://www.baidu.com/link?url=juw3KAuspwtm-aDQf_ai9Y4FWmC9Og6EXohcpDApDXC6_obWJqVorkNlxX0dyD8hBcx7X8E7z5Qt7PMR_Wo7AK, 
81,http://www.baidu.com/link?url=yoVwGwAsi7UsgBJiRMDAC6f84Qa7NzSGi1Npc3w2baBbxUrOnpQ4nZh2Umv7s236i3JUglBXAG5G27Arx4Wgsq, 
82,http://www.baidu.com/link?url=afUBAdYz4U6NKcC9LtPGlyuCBQryF_LZ0NJz26P9wbKBsGN6N4DTENCa-9ZnXMi8Qk6wu3QgDfWXmkyA50rsnfx4JcxkGnNtHWVOhjLVUdK, 
83,http://www.baidu.com/baidu.php?url=K600000F3Z4zzZ2Y9Huz-tlLhgW982c1mtRFwbX-MnPKBWfNVQz_Ed1d0x6DliNmbC_KqgIzIIGSeh-DZxjV20RgmPHJ1SsrmIrVD_Gd8LnnGVntKtwD_2f8PVP9yUQVM1UeoHmD9-TsLv71PE8wNvl8akWodtOtHLfWUBCFqHsX_Q9taZr8HAL7FeulraWsvsFRGDEYv5AkN6fPKs.7Y_i5CXNZw6eygC6kdm3PEPi_nYQ7XOWgmC.U1Yk0ZDqmyG9XaRznA9Guv9WpA7zIZn0TA-W5H00Ijd9ph73FHcspA-MpAPCmgFYTsKGUHYznWT0u1d-Tv7Bpyw-XZ00Iybqmh7GuZR0TA-b5HcL0APGujYzPjf0UgfqnH0kPdtznjmzg1DsnH-xn1msnfKopHYs0ZFY5H6sPfK-pyfqnHfvP-tznHDknNtzrjcsPNtzrjD1nNtzrjcvP-tzrjD1rNtznWDdr0KBpHYYnjFxnW0Yg1DdPfKVm1Y3nHcsn163PjIxPHbzP104rHfYg1Dsnj7xn0KkTA-b5H00TyPGujYs0ZFMIA7M5H00mycqn7ts0ANzu1Ys0ZKs5H00UMus5H08nj0snj0snj00Ugws5H00uAwETjYs0ZFJ5H00uANv5gKW0AuY5H00TA6qn0KET1Ys0AFL5HDs0A4Y5H00TLCq0ZwdT1YkPHbznjbzPjfzn10drjmvnHTLP0Kzug7Y5HDdPjm3Pjc4njDknWn0Tv-b5ymYrHT3Pvc1nj0sPADsm1D0mLPV5Rc4rjnYnjcvwWR1wDmkwjT0mynqnfKsUWYv0Z7VIjYs0Z7VT1Ys0ZGY5H00UyPxuMFEUHYsg1Kxn7ts0Aw9UMNBuNqsUA78pyw15HKxn7tsg100TA7Ygvu_myTqn0Kbmv-b5H00ugwGujYVnfK9TLKWm1Ys0ZNspy4Wm1Ys0Z7VuWYkP6KhmLNY5H00uMGC5H00uh7Y5H00XMK_Ignqn0K9uAu_myTqnfK_uhnqn0KWThnqPH6snjT&word=ajax+highcharts&ck=0.0.0.0.0.0.0.0&shh=www.baidu.com, 
84,http://www.baidu.com/baidu.php?url=K600000F3Z4zzZ2Y9Huz-tlLhgW982c1mtRFwbX-MnPKBWfNVQz_Ed1d0x6DliNmbC_KqgIzIIGSeh-DZxjV20RgmPHJ1SsrmIrVD_Gd8LnnGVntKtwD_2f8PVP9yUQVM1UeoHmD9-TsLv71PE8wNvl8akWodtOtHLfWUBCFqHsX_Q9taZr8HAL7FeulraWsvsFRGDEYv5AkN6fPKs.7Y_i5CXNZw6eygC6kdm3PEPi_nYQ7XOWgmC.U1Yk0ZDqmyG9XaRznA9Guv9WpA7zIZn0TA-W5H00Ijd9ph73FHcspA-MpAPCmgFYTsKGUHYznWT0u1d-Tv7Bpyw-XZ00Iybqmh7GuZR0TA-b5HcL0APGujYzPjf0UgfqnH0kPdtznjmzg1DsnH-xn1msnfKopHYs0ZFY5H6sPfK-pyfqnHfvP-tznHDknNtzrjcsPNtzrjD1nNtzrjcvP-tzrjD1rNtznWDdr0KBpHYYnjFxnW0Yg1DdPfKVm1Y3nHcsn163PjIxPHbzP104rHfYg1Dsnj7xn0KkTA-b5H00TyPGujYs0ZFMIA7M5H00mycqn7ts0ANzu1Ys0ZKs5H00UMus5H08nj0snj0snj00Ugws5H00uAwETjYs0ZFJ5H00uANv5gKW0AuY5H00TA6qn0KET1Ys0AFL5HDs0A4Y5H00TLCq0ZwdT1YkPHbznjbzPjfzn10drjmvnHTLP0Kzug7Y5HDdPjm3Pjc4njDknWn0Tv-b5ymYrHT3Pvc1nj0sPADsm1D0mLPV5Rc4rjnYnjcvwWR1wDmkwjT0mynqnfKsUWYv0Z7VIjYs0Z7VT1Ys0ZGY5H00UyPxuMFEUHYsg1Kxn7ts0Aw9UMNBuNqsUA78pyw15HKxn7tsg100TA7Ygvu_myTqn0Kbmv-b5H00ugwGujYVnfK9TLKWm1Ys0ZNspy4Wm1Ys0Z7VuWYkP6KhmLNY5H00uMGC5H00uh7Y5H00XMK_Ignqn0K9uAu_myTqnfK_uhnqn0KWThnqPH6snjT&word=ajax+highcharts&ck=0.0.0.0.0.0.0.0&shh=www.baidu.com, 
85,http://www.baidu.com/baidu.php?url=K600000F3Z4zzZ2Y9wsU3libk1pRODBfn6gsj8mKyB-g4LTaXkBBdANJ4sM6Wtov_gyE9xnl-AUQZQ1XyJGEilF8lbF3M7C7O7Z89BmlPsc_m2jfKjguvJ1MQHx8NFPZyGk8_ARS6ZpUOa55RuFDvg2tRC4dGuFuUN0zytu99NryrYfjbbbbxTO7zMETpL6nV-b-od5DQE7wduIDos.DD_i5CXN1lQOmOb6kdmtqS8Ki_nYQZZFgbR.U1Yz0ZDqmyG9XaRznA9Guv9WpA7zIZn0TA-W5HD0Ijd9ph730A-V5HczPsKM5yN1myFGuAN3T0KdpHdBmy-bIfKspyfqnWT0mv-b5HcYP0KVIjYknjDLg1csPWFxnH0krNt1PW0k0AVG5H00TMfqrj0d0ANGujYkPjmvg1cknHDkg1c3nW0dg1c3nHnkg1c3nWmvg1c3nHn4g1cznHR30AFG5Hfsn-tznjwxnHRd0AdW5H6knWDvPWn3n-tkPH0LP1nLrHmsg1Dsnj7xn0KkTA-b5H00TyPGujYs0ZFMIA7M5H00mycqn7ts0ANzu1Ys0ZKs5H00UMus5H08nj0snj0snj00Ugws5H00uAwETjYs0ZFJ5H00uANv5gKW0AuY5H00TA6qn0KET1Ys0AFL5HDs0A4Y5H00TLCq0ZwdT1YknHm3n10snW63nWDdn1f3nHT10ZF-TgfqnHRYPW6YnWbsnHDznsK1pyfquWf4P16LmWnsnj0YmHKWnfKWTvYqfWb3n1fsnWuAPHPDwW7DPsK9m1Yk0ZK85Hm0TydY5H00Tyd15H00XMfqn0KVmdqhThqV5HKxn7tsg100uA78IyF-gLK_my4GuZnqn7tsg1Kxn0Ksmgwxuhk9u1Ys0AwWpyfqn0K-IA-b5iYk0A71TAPW5H00IgKGUhPW5H00Tydh5HDv0AuWIgfqn0KhXh6qn0Khmgfqn0KlTAkdT1Ys0A7buhk9u1Yk0Akhm1Ys0APzm1Y1P1mkns&word=ajax+highcharts&ck=0.0.0.0.0.0.0.0&shh=www.baidu.com, 
86,http://www.baidu.com/baidu.php?url=K600000F3Z4zzZ2Y9wsU3libk1pRODBfn6gsj8mKyB-g4LTaXkBBdANJ4sM6Wtov_gyE9xnl-AUQZQ1XyJGEilF8lbF3M7C7O7Z89BmlPsc_m2jfKjguvJ1MQHx8NFPZyGk8_ARS6ZpUOa55RuFDvg2tRC4dGuFuUN0zytu99NryrYfjbbbbxTO7zMETpL6nV-b-od5DQE7wduIDos.DD_i5CXN1lQOmOb6kdmtqS8Ki_nYQZZFgbR.U1Yz0ZDqmyG9XaRznA9Guv9WpA7zIZn0TA-W5HD0Ijd9ph730A-V5HczPsKM5yN1myFGuAN3T0KdpHdBmy-bIfKspyfqnWT0mv-b5HcYP0KVIjYknjDLg1csPWFxnH0krNt1PW0k0AVG5H00TMfqrj0d0ANGujYkPjmvg1cknHDkg1c3nW0dg1c3nHnkg1c3nWmvg1c3nHn4g1cznHR30AFG5Hfsn-tznjwxnHRd0AdW5H6knWDvPWn3n-tkPH0LP1nLrHmsg1Dsnj7xn0KkTA-b5H00TyPGujYs0ZFMIA7M5H00mycqn7ts0ANzu1Ys0ZKs5H00UMus5H08nj0snj0snj00Ugws5H00uAwETjYs0ZFJ5H00uANv5gKW0AuY5H00TA6qn0KET1Ys0AFL5HDs0A4Y5H00TLCq0ZwdT1YknHm3n10snW63nWDdn1f3nHT10ZF-TgfqnHRYPW6YnWbsnHDznsK1pyfquWf4P16LmWnsnj0YmHKWnfKWTvYqfWb3n1fsnWuAPHPDwW7DPsK9m1Yk0ZK85Hm0TydY5H00Tyd15H00XMfqn0KVmdqhThqV5HKxn7tsg100uA78IyF-gLK_my4GuZnqn7tsg1Kxn0Ksmgwxuhk9u1Ys0AwWpyfqn0K-IA-b5iYk0A71TAPW5H00IgKGUhPW5H00Tydh5HDv0AuWIgfqn0KhXh6qn0Khmgfqn0KlTAkdT1Ys0A7buhk9u1Yk0Akhm1Ys0APzm1Y1P1mkns&word=ajax+highcharts&ck=0.0.0.0.0.0.0.0&shh=www.baidu.com, 
87,http://www.baidu.com/link?url=DukYpHLGYW1hsXTWgS88_V_UyGeGOQq4Bs_ep-JAj2bSbRe6A5Fe8GxTjoDd_ftdEVQ3sfU0mOR0BczdMoQgbK, 
88,http://www.baidu.com/link?url=dG930Wgj8gRWERgRMXzzoX_1WfSfNxiH7RNSSzVfWKc2_U5gR_50eNqQ82OjN1qjYSGXQt6knHFIx2imfFTyUa, 
89,http://www.baidu.com/link?url=fgGkxa6ERWI7lEUAm36Sx2lw9WfSsZCcYtdITVhMuHkHyoHaj_5uw_pkZyMOwTKv5BBWxyL16AFWjSGEzOpKT0AAR0-3rEnA6O0M-8-ZCMq, 
90,http://www.baidu.com/link?url=Eu79IrLgsKYpF3bE5-dSwvTByz4gBf-vtSOYY3yT-QN3ZsPc_eacTGUJP05gQ0Be, 
91,http://www.baidu.com/link?url=eParIvVNsfAHJxoTUgIn26JAlAn5jmjjZkaOMtIgzY7ItCgYkxlSb_DvgKYdYItE, 
92,http://www.baidu.com/link?url=42JieMDf9NELLnHVp3ij5qI0pfh2oMm1OP3SgTmnHZ-u39J_puIpjJp9xcGKze_J, 
93,http://www.baidu.com/link?url=9C7yxp6eSwFvgSjjaKRS5sDPcKG5JUWaDGocdv9wvEBGN6d7W7qepHKvqBEFvu6owfYq7Bs3XIXBiYMfv8I6K5gx60cn249zW65VXIPQTyD2Ap0xhIakcRE_03mZHHReByOesW5TwnW2k2ZLhEMvN0easthtFXC8oxZWKzfjHcPPlZI65gTIJnJoEMswANQaedQ3ql2cajIxXh1z7KUHj4skSMyWY3pOKkYD7noj15a, 
94,http://www.baidu.com/link?url=WXWpLyjra8DY1n18TwizkTfGvFekgEoDuisKk_3DZHQrRTBdPNnuJ0SqYNUc8UiP, 
95,http://www.baidu.com/link?url=o2heXQH5c7U2r8gR87ymf-6HMy5-siqoPzzsLd8wyTXW_QvtQENJgjuHw3yuRrH5K6k1Ri5FnEM1r68vluwKtK, 
96,http://www.baidu.com/link?url=hCfdFEGDEJAQGN_Vs-SbHwjX8J5xVFjhkgdJI7dVDLupSIjNTCGiRYNqjwRQmPFG13g74IGoggr918JaMYb_RK, 
97,http://www.baidu.com/baidu.php?url=K600000F3Z4zzZ2Y9fcXq1Si0TYEk0ga1PUz6btAi62_pta3OVqKEUG3vXS6KA2KX7jXJSiAksGrYEdJ8bFlTIvZ6Isa2JZd9gzoBTZTwC1tCHi8KSBgZ8ZF24dk3HjQELuXH8VgQkwOzjNsRBh_zjK84qFl8PNTLzxHc6eBBNHilPAYewBiFkM4MGL3E9XXNZMHumB7ss152y4tff.7Y_i5CXNZw6eygC6kdm3PEPi_nYQ7XOWgmC.U1Yk0ZDqmyG9XaRznA9Guv9WpA7zIZn0TA-W5H00Ijd9ph73FHcspA-MpAPCmgFYTsKGUHYznWT0u1dBugK1nfKdpHdBmy-bIfKspyfqnWT0mv-b5HcYP0KVIjYknjDLg1csPWFxnH0krNt1PW0k0AVG5H00TMfqrj0d0ANGujYkPjmvg1cknHDkg1c3nW0dg1c3nHnkg1c3nWmvg1c3nHn4g1cznHR30AFG5Hfsn-tznjwxnHRd0AdW5H6knW01rj6YPdtdrHcLnjb4PjwxnH0snNts0Z7spyfqn0Kkmv-b5H00ThIYmyTqn0K9mWYsg100ugFM5H00TZ0qn0K8IM0qna3snj0snj0sn0KVIZ0qn0KbuAqs5H00ThCqn0KbugmqTAn0uMfqn0KspjYs0Aq15H00mMTqnH00UMfqn0K1XWY0IZN15HDdrHcsrHcYPjc1njR3PWmkP1TY0ZF-TgfqnHRYPW6YnWbsn1czPfK1pyfqrHwbnj0suH6snj0YuHw-u6KWTvYqfWb3n1fsnWuAPHPDwW7DPsK9m1Yk0ZK85HT0TydY5H00Tyd15H00XMfqn0KVmdqhThqV5HKxn7tsg100uA78IyF-gLK_my4GuZnqn7tsg1Kxn0Ksmgwxuhk9u1Ys0AwWpyfqn0K-IA-b5iYk0A71TAPW5H00IgKGUhPW5H00Tydh5HDv0AuWIgfqn0KhXh6qn0Khmgfqn0KlTAkdT1Ys0A7buhk9u1Yk0Akhm1Ys0APzm1YYPH03ns&word=ajax+highcharts&ck=0.0.0.0.0.0.0.0&shh=www.baidu.com, 
98,http://www.baidu.com/baidu.php?url=K600000F3Z4zzZ2Y9fcXq1Si0TYEk0ga1PUz6btAi62_pta3OVqKEUG3vXS6KA2KX7jXJSiAksGrYEdJ8bFlTIvZ6Isa2JZd9gzoBTZTwC1tCHi8KSBgZ8ZF24dk3HjQELuXH8VgQkwOzjNsRBh_zjK84qFl8PNTLzxHc6eBBNHilPAYewBiFkM4MGL3E9XXNZMHumB7ss152y4tff.7Y_i5CXNZw6eygC6kdm3PEPi_nYQ7XOWgmC.U1Yk0ZDqmyG9XaRznA9Guv9WpA7zIZn0TA-W5H00Ijd9ph73FHcspA-MpAPCmgFYTsKGUHYznWT0u1dBugK1nfKdpHdBmy-bIfKspyfqnWT0mv-b5HcYP0KVIjYknjDLg1csPWFxnH0krNt1PW0k0AVG5H00TMfqrj0d0ANGujYkPjmvg1cknHDkg1c3nW0dg1c3nHnkg1c3nWmvg1c3nHn4g1cznHR30AFG5Hfsn-tznjwxnHRd0AdW5H6knW01rj6YPdtdrHcLnjb4PjwxnH0snNts0Z7spyfqn0Kkmv-b5H00ThIYmyTqn0K9mWYsg100ugFM5H00TZ0qn0K8IM0qna3snj0snj0sn0KVIZ0qn0KbuAqs5H00ThCqn0KbugmqTAn0uMfqn0KspjYs0Aq15H00mMTqnH00UMfqn0K1XWY0IZN15HDdrHcsrHcYPjc1njR3PWmkP1TY0ZF-TgfqnHRYPW6YnWbsn1czPfK1pyfqrHwbnj0suH6snj0YuHw-u6KWTvYqfWb3n1fsnWuAPHPDwW7DPsK9m1Yk0ZK85HT0TydY5H00Tyd15H00XMfqn0KVmdqhThqV5HKxn7tsg100uA78IyF-gLK_my4GuZnqn7tsg1Kxn0Ksmgwxuhk9u1Ys0AwWpyfqn0K-IA-b5iYk0A71TAPW5H00IgKGUhPW5H00Tydh5HDv0AuWIgfqn0KhXh6qn0Khmgfqn0KlTAkdT1Ys0A7buhk9u1Yk0Akhm1Ys0APzm1YYPH03ns&word=ajax+highcharts&ck=0.0.0.0.0.0.0.0&shh=www.baidu.com, 
